GEOID,fips,leanm
5303600,53,Hood Canal School District
5303660,53,Hoquiam School District
5303720,53,Index School District
5303750,53,Issaquah School District
5303780,53,Kahlotus School District
5303810,53,Kalama School District
5303870,53,Keller School District
5303930,53,Kennewick School District
5303960,53,Kent School District
5303990,53,Kettle Falls School District
5304020,53,Kiona-Benton City School District
5304050,53,Kittitas School District
5304080,53,Klickitat School District
5304110,53,La Conner School District
5304150,53,LaCrosse School District
5304170,53,La Center School District
5304200,53,Lake Stevens School District
5304230,53,Lake Washington School District
5304260,53,Lakewood School District
5304290,53,Lamont School District
5304380,53,Liberty School District
5304410,53,Lind School District
5304470,53,Longview School District
5304500,53,
5304530,53,Lopez School District
5304560,53,Riverview School District
5304590,53,Lyle School District
5304620,53,Lynden School District
5304650,53,Mabton School District
5304710,53,Mansfield School District
5304740,53,Manson School District
5304800,53,Mary M Knight School District
5304830,53,Mary Walker School District
5304860,53,Marysville School District
5304890,53,McCleary School District
5304920,53,Mead School District
5304950,53,Medical Lake School District
5304980,53,Mercer Island School District
5305010,53,Meridian School District
5305020,53,Methow Valley School District
5305040,53,
5305130,53,Monroe School District
5305160,53,Montesano School District
5305190,53,Morton School District
5305220,53,
5305250,53,Mossyrock School District
5305280,53,
5305310,53,Mount Baker School District
5305340,53,Mount Pleasant School District
5305370,53,East Valley School District (Yakima)
5305400,53,Mount Vernon School District
5305430,53,Mukilteo School District
5305460,53,Naches Valley School District
5305490,53,Napavine School District
5305520,53,Naselle-Grays River Valley School District
5305550,53,Nespelem School District
5305610,53,
5305640,53,Nine Mile Falls School District
5305670,53,Nooksack Valley School District
5305700,53,North Beach School District
5305730,53,North Franklin School District
5305760,53,North Kitsap School District
5305790,53,North Mason School District
5305820,53,North River School District
5305850,53,North Thurston Public Schools
5305880,53,Northport School District
5305910,53,Northshore School District
5305940,53,Oak Harbor School District
5305970,53,Oakesdale School District
5306000,53,Oakville School District
5306060,53,Ocean Beach School District
5306090,53,Ocosta School District
5306120,53,Odessa School District
5306150,53,Okanogan School District
5306180,53,Olympia School District
5306220,53,Omak School District
5306240,53,Onalaska School District
5306270,53,Onion Creek School District
5306300,53,Orcas Island School District
5306330,53,Orchard Prairie School District
5306360,53,Orient School District
5306390,53,Orondo School District
5306420,53,Oroville School District
5306450,53,Orting School District
5306480,53,Othello School District
5306510,53,Palisades School District
5306540,53,Palouse School District
5306570,53,Pasco School District
5306600,53,Pateros School District
5306630,53,Paterson School District
5306660,53,Pe Ell School District
5306690,53,Peninsula School District
5306750,53,Pioneer School District
5306780,53,Pomeroy School District
5306820,53,Port Angeles School District
5306840,53,Port Townsend School District
5306870,53,Prescott School District
5306900,53,Prosser School District
5306930,53,Pullman School District
5306960,53,Puyallup School District
5306990,53,Quilcene School District
5307020,53,
5307050,53,Lake Quinault School District
5307080,53,Quincy School District
5307110,53,Rainier School District
5307140,53,Raymond School District
5307210,53,
5307230,53,Renton School District
5307260,53,Republic School District
5307320,53,Richland School District
5307350,53,Ridgefield School District
5307380,53,
5307440,53,Riverside School District
5307470,53,Rochester School District
5307530,53,Roosevelt School District
5307560,53,Rosalia School District
5307620,53,Royal School District
5307650,53,
5307680,53,Satsop School District
5307710,53,Seattle Public Schools
5307740,53,
5307770,53,Selah School District
5307800,53,Selkirk School District
5307830,53,
5307860,53,Shaw Island School District
5307900,53,Shelton School District
5307920,53,Shoreline School District
5307950,53,Skamania School District
5307980,53,Skykomish School District
5308020,53,Snohomish School District
5308040,53,Snoqualmie Valley School District
5308070,53,Soap Lake School District
5308100,53,South Bend School District
5308130,53,Tukwila School District
5308160,53,South Kitsap School District
5308190,53,South Whidbey School District
5308220,53,Southside School District
5308250,53,Spokane School District
5308280,53,Sprague School District
5308310,53,St. John School District
5308340,53,Stanwood-Camano School District
5308370,53,Star School District No. 054
5308400,53,Starbuck School District
5308430,53,
5308460,53,Steilacoom Hist. School District
5308490,53,Steptoe School District
5308520,53,Stevenson-Carson School District
5308550,53,Sultan School District
5308580,53,Summit Valley School District
5308610,53,Sumner School District
5308670,53,Sunnyside School District
5308700,53,Tacoma School District
5308730,53,Taholah School District
5308760,53,Tahoma School District
5308790,53,Tekoa School District
5308820,53,Tenino School District
5308850,53,
5308910,53,Toledo School District
5308940,53,Tonasket School District
5308970,53,Toppenish School District
5309000,53,Touchet School District
5309030,53,Toutle Lake School District
5309060,53,Trout Lake School District
5309100,53,Tumwater School District
5309150,53,Union Gap School District
5309180,53,University Place School District
5309240,53,Valley School District
5309270,53,Vancouver School District
5309300,53,Vashon Island School District
5309330,53,Wahkiakum School District
5309360,53,Wahluke School District
5309390,53,Waitsburg School District
5309450,53,Walla Walla Public Schools
5309480,53,Wapato School District
5309510,53,Warden School District
5309540,53,Washougal School District
5309570,53,Washtucna School District
5309600,53,
5309630,53,Wellpinit School District
5309660,53,Wenatchee School District
5309690,53,West Valley School District (Spokane)
5309720,53,West Valley School District (Yakima)
5309750,53,White Pass School District
5309780,53,White River School District
5309810,53,White Salmon Valley School District
5309840,53,Wilbur School District
5309870,53,Willapa Valley School District
5309900,53,Wilson Creek School District
5309930,53,Winlock School District
5309990,53,Wishkah Valley School District
5310020,53,Wishram School District
5310050,53,Woodland School District
5310110,53,Yakima School District
5310140,53,Yelm School District
5310170,53,Zillah School District
5400030,54,BARBOUR COUNTY SCHOOLS
5400060,54,BERKELEY COUNTY SCHOOLS
5400090,54,BOONE COUNTY  SCHOOLS
5400120,54,BRAXTON COUNTY SCHOOLS
5400150,54,BROOKE COUNTY SCHOOLS
5400180,54,CABELL COUNTY SCHOOLS
5400210,54,CALHOUN COUNTY SCHOOLS
5400240,54,CLAY COUNTY SCHOOLS
5400270,54,DODDRIDGE COUNTY SCHOOLS
5400300,54,FAYETTE COUNTY SCHOOLS
5400330,54,GILMER COUNTY SCHOOLS
5400360,54,GRANT COUNTY SCHOOLS
5400390,54,GREENBRIER COUNTY SCHOOLS
5400420,54,HAMPSHIRE COUNTY SCHOOLS
5400450,54,HANCOCK COUNTY SCHOOLS
5400480,54,HARDY COUNTY SCHOOLS
5400510,54,HARRISON COUNTY SCHOOLS
5400511,54,INSTITUTIONAL EDUCATIONAL PROGRAMS
5400540,54,JACKSON COUNTY SCHOOLS
5400570,54,JEFFERSON COUNTY SCHOOLS
5400600,54,KANAWHA COUNTY SCHOOLS
5400630,54,LEWIS COUNTY SCHOOLS
5400660,54,LINCOLN COUNTY SCHOOLS
5400690,54,LOGAN COUNTY SCHOOLS
5400720,54,MARION COUNTY SCHOOLS
5400750,54,MARSHALL COUNTY SCHOOLS
5400780,54,MASON COUNTY SCHOOLS
5400810,54,MCDOWELL COUNTY SCHOOLS
5400840,54,MERCER COUNTY SCHOOLS
5400870,54,MINERAL COUNTY SCHOOLS
5400900,54,MINGO COUNTY SCHOOLS
5400930,54,MONONGALIA COUNTY SCHOOLS
5400960,54,MONROE COUNTY SCHOOLS
5400990,54,MORGAN COUNTY SCHOOLS
5401020,54,NICHOLAS COUNTY SCHOOLS
5401050,54,OHIO COUNTY SCHOOLS
5401080,54,PENDLETON COUNTY SCHOOLS
5401110,54,PLEASANTS COUNTY SCHOOLS
5401140,54,POCAHONTAS COUNTY SCHOOLS
5401170,54,PRESTON COUNTY SCHOOLS
5401200,54,PUTNAM COUNTY SCHOOLS
5401230,54,RALEIGH COUNTY SCHOOLS
5401260,54,RANDOLPH COUNTY SCHOOLS
5401290,54,RITCHIE COUNTY SCHOOLS
5401320,54,ROANE COUNTY SCHOOLS
5401350,54,SUMMERS COUNTY SCHOOLS
5401380,54,TAYLOR COUNTY SCHOOLS
5401410,54,TUCKER COUNTY SCHOOLS
5401440,54,TYLER COUNTY SCHOOLS
5401470,54,UPSHUR COUNTY SCHOOLS
5401500,54,WAYNE COUNTY SCHOOLS
5401530,54,WEBSTER COUNTY SCHOOLS
5401560,54,WETZEL COUNTY SCHOOLS
5401590,54,WIRT COUNTY SCHOOLS
5401620,54,WOOD COUNTY SCHOOLS
5401621,54,WV SCHOOLS FOR THE DEAF AND THE BLIND
5401650,54,WYOMING COUNTY SCHOOLS
5500013,55,Lake Country School District
5500016,55,Blair-Taylor School District
5500017,55,River Ridge School District
5500030,55,Abbotsford School District
5500037,55,
5500052,55,Trevor-Wilmot Consolidated School District
5500056,55,Gresham School District
5500058,55,Chequamegon School District
5500060,55,Adams-Friendship Area School District
5500061,55,Chetek-Weyerhaeuser Area School District
5500120,55,Albany School District
5500150,55,Algoma School District
5500180,55,Alma School District
5500210,55,Alma Center School District
5500240,55,Almond-Bancroft School District
5500270,55,Altoona School District
5500300,55,Amery School District
5500330,55,Tomorrow River School District
5500360,55,Antigo Unified School District
5500390,55,Appleton Area School District
5500420,55,Arcadia School District
5500450,55,Argyle School District
5500510,55,Ashland School District
5500540,55,Ashwaubenon School District
5500570,55,Athens School District
5500600,55,Auburndale School District
5500630,55,Augusta School District
5500720,55,Baldwin-Woodville Area School District
5500750,55,Unity School District
5500780,55,Bangor School District
5500810,55,Baraboo School District
5500840,55,Barneveld School District
5500870,55,Barron Area School District
5500900,55,Bayfield School District
5500960,55,Beaver Dam Unified School District
5500990,55,Belleville School District
5501020,55,Belmont Community School District
5501050,55,Beloit School District
5501080,55,Beloit Turner School District
5501110,55,Benton School District
5501140,55,Berlin Area School District
5501170,55,Birchwood School District
5501230,55,Wisconsin Heights School District
5501260,55,Black River Falls School District
5501310,55,Pecatonica Area School District
5501350,55,Bloomer School District
5501470,55,Bonduel School District
5501500,55,Boscobel Area School District
5501530,55,North Lakeland School District
5501560,55,Bowler School District
5501590,55,Boyceville Community School District
5501650,55,Brighton #1 School District
5501680,55,Brillion School District
5501710,55,Bristol #1 School District
5501740,55,Brodhead School District
5501770,55,Elmbrook School District
5501800,55,Brown Deer School District
5501830,55,Bruce School District
5501890,55,Burlington Area School District
5501920,55,Butternut School District
5502040,55,Cadott Community School District
5502070,55,Cambria-Friesland School District
5502100,55,Cambridge School District
5502130,55,Cameron School District
5502160,55,Campbellsport School District
5502340,55,Cashton School District
5502400,55,Cassville School District
5502430,55,Cedar Grove-Belgium Area School District
5502460,55,Cedarburg School District
5502490,55,Chetek School District
5502520,55,Chilton School District
5502550,55,Chippewa Falls Area Unified School District
5502580,55,Clayton School District
5502610,55,Clear Lake School District
5502640,55,Clinton Community School District
5502670,55,Clintonville School District
5502700,55,Cochrane-Fountain City School District
5502730,55,Colby School District
5502760,55,Coleman School District
5502790,55,Colfax School District
5502820,55,Columbus School District
5502880,55,Cornell School District
5502910,55,Crandon School District
5502970,55,Crivitz School District
5503030,55,Cuba City School District
5503060,55,Cudahy School District
5503090,55,Cumberland School District
5503150,55,Darlington Community School District
5503180,55,De Forest Area School District
5503210,55,De Pere School District
5503240,55,De Soto Area School District
5503270,55,Deerfield Community School District
5503510,55,Kettle Moraine School District
5503640,55,Delavan-Darien School District
5503660,55,Denmark School District
5503690,55,Dodgeville School District
5503750,55,Dover #1 School District
5503810,55,Drummond Area School District
5503840,55,Durand School District
5503860,55,Northland Pines School District
5504020,55,East Troy Community School District
5504050,55,
5504080,55,Edgar School District
5504110,55,Edgerton School District
5504170,55,Elcho School District
5504200,55,Eleva-Strum School District
5504230,55,Elk Mound Area School District
5504260,55,Elkhart Lake-Glenbeulah School District
5504290,55,Elkhorn Area School District
5504320,55,Ellsworth Community School District
5504350,55,Elmwood School District
5504380,55,Royall School District
5504410,55,Erin School District
5504440,55,Evansville Community School District
5504500,55,Fall Creek School District
5504530,55,Fall River School District
5504590,55,Fennimore Community School District
5504620,55,Lac du Flambeau #1 School District
5504650,55,Florence County School District
5504680,55,Fond du Lac School District
5504720,55,Fontana J8 School District
5504740,55,Fort Atkinson School District
5504770,55,Maple Dale-Indian Hill School District
5504800,55,Fox Point J2 School District
5504830,55,Franklin Public School District
5504860,55,Frederic School District
5504890,55,Northern Ozaukee School District
5504920,55,Freedom Area School District
5504960,55,Galesville-Ettrick-Trempealeau School District
5504980,55,North Crawford School District
5505100,55,Geneva J4 School District
5505130,55,Genoa City J2 School District
5505160,55,Germantown School District
5505220,55,Gibraltar Area School District
5505250,55,Gillett School District
5505280,55,Gilman School District
5505370,55,Gilmanton School District
5505460,55,Glendale-River Hills School District
5505520,55,Glenwood City School District
5505550,55,Glidden School District
5505580,55,Goodman-Armstrong Creek School District
5505610,55,Grafton School District
5505640,55,Granton Area School District
5505670,55,Grantsburg School District
5505730,55,Black Hawk School District
5505820,55,Green Bay Area Public School District
5505880,55,Green Lake School District
5505910,55,Greendale School District
5505940,55,Greenfield School District
5505970,55,Greenwood School District
5506000,55,Whitnall School District
5506030,55,Hamilton School District
5506060,55,Saint Croix Central School District
5506090,55,Hartford J1 School District
5506140,55,Hartland-Lakeside J3 School District
5506270,55,Hayward Community School District
5506300,55,Southwestern Wisconsin School District
5506390,55,Herman #22 School District
5506420,55,Highland School District
5506450,55,Hilbert School District
5506480,55,Hillsboro School District
5506540,55,Holmen School District
5506570,55,Horicon School District
5506600,55,Hortonville Area School District
5506630,55,Howard-Suamico School District
5506660,55,Howards Grove School District
5506690,55,Hudson School District
5506750,55,Hurley School District
5506780,55,Hustisford School District
5506810,55,Independence School District
5506840,55,Iola-Scandinavia School District
5506870,55,Iowa-Grant School District
5506960,55,Ithaca School District
5507020,55,Janesville School District
5507050,55,Jefferson School District
5507170,55,Johnson Creek School District
5507230,55,Juda School District
5507260,55,Dodgeland School District
5507290,55,Kaukauna Area School District
5507320,55,Kenosha School District
5507380,55,Kewaskum School District
5507410,55,Kewaunee School District
5507440,55,Kiel Area School District
5507470,55,Kimberly Area School District
5507500,55,Kohler School District
5507530,55,La Crosse School District
5507560,55,La Farge School District
5507590,55,Ladysmith School District
5507620,55,Lake Geneva J1 School District
5507680,55,Lake Holcombe School District
5507710,55,Lake Mills Area School District
5507770,55,Lancaster Community School District
5507830,55,Laona School District
5507860,55,Lena School District
5508040,55,Linn J4 School District
5508070,55,Linn J6 School District
5508130,55,Richmond School District
5508160,55,Little Chute Area School District
5508190,55,Lodi School District
5508220,55,Lomira School District
5508250,55,Loyal School District
5508280,55,Luck School District
5508340,55,Luxemburg-Casco School District
5508520,55,Madison Metropolitan School District
5508550,55,Manawa School District
5508610,55,Manitowoc School District
5508640,55,Maple School District
5508670,55,Marathon City School District
5508700,55,Marinette School District
5508730,55,Marion School District
5508760,55,Markesan School District
5508790,55,Marshall School District
5508820,55,Marshfield Unified School District
5508850,55,Mauston School District
5508880,55,Mayville School District
5508910,55,McFarland School District
5508940,55,Medford Area Public School District
5508970,55,Mellen School District
5509000,55,Melrose-Mindoro School District
5509030,55,Menasha Joint School District
5509060,55,Menomonee Falls School District
5509070,55,Menominee Indian School District
5509090,55,Menomonie Area School District
5509130,55,Mequon-Thiensville School District
5509150,55,Mercer School District
5509210,55,Merrill Area School District
5509240,55,Swallow School District
5509300,55,North Lake School District
5509360,55,Merton Community School District
5509390,55,Stone Bank School District
5509510,55,Middleton-Cross Plains Area School District
5509570,55,Milton School District
5509600,55,Milwaukee School District
5509660,55,Mineral Point Unified School District
5509690,55,Minocqua J1 School District
5509720,55,Northwood School District
5509750,55,Mishicot School District
5509780,55,Mondovi School District
5509810,55,Monona Grove School District
5509840,55,Monroe School District
5509870,55,Montello School District
5509900,55,Monticello School District
5509960,55,Mosinee School District
5509990,55,Mount Horeb Area School District
5510060,55,Mukwonago School District
5510140,55,Riverdale School District
5510170,55,Muskego-Norway School District
5510230,55,Necedah Area School District
5510320,55,Neenah Joint School District
5510350,55,Neillsville School District
5510380,55,Nekoosa School District
